Epoch [13], Step [1/160], Patch [1/35], Loss: 0.00018948331126011908
Epoch [13], Step [1/160], Patch [2/35], Loss: 0.0001739176659611985
Epoch [13], Step [1/160], Patch [3/35], Loss: 0.00016817415598779917
Epoch [13], Step [1/160], Patch [4/35], Loss: 0.00015457143308594823
Epoch [13], Step [1/160], Patch [5/35], Loss: 0.00011780368367908522
Epoch [13], Step [1/160], Patch [6/35], Loss: 8.026279101613909e-05
Epoch [13], Step [1/160], Patch [7/35], Loss: 7.886643288657069e-05
Epoch [13], Step [1/160], Patch [8/35], Loss: 6.046195630915463e-05
Epoch [13], Step [1/160], Patch [9/35], Loss: 0.0001368638186249882
Epoch [13], Step [1/160], Patch [10/35], Loss: 0.00011368216655682772
Epoch [13], Step [1/160], Patch [11/35], Loss: 6.705826672259718e-05
Epoch [13], Step [1/160], Patch [12/35], Loss: 6.222099182195961e-05
Epoch [13], Step [1/160], Patch [13/35], Loss: 7.986462151166052e-05
Epoch [13], Step [1/160], Patch [14/35], Loss: 8.492395136272535e-05
Epoch [13], Step [1/160], Patch [15/35], Loss: 5.126304313307628e-05
Epoch [13], Step [1/160], Patch [16/35], Loss: 5.026791404816322e-05
Epoch [13], Step [1/160], Patch [17/35], Loss: 4.993863694835454e-05
Epoch [13], Step [1/160], Patch [18/35], Loss: 5.996522668283433e-05
Epoch [13], Step [1/160], Patch [19/35], Loss: 2.537424734327942e-05
Epoch [13], Step [1/160], Patch [20/35], Loss: 4.527705823420547e-05
Epoch [13], Step [1/160], Patch [21/35], Loss: 4.255666135577485e-05
Epoch [13], Step [1/160], Patch [22/35], Loss: 5.149102071300149e-05
Epoch [13], Step [1/160], Patch [23/35], Loss: 5.3153897169977427e-05
Epoch [13], Step [1/160], Patch [24/35], Loss: 6.347071757772937e-05
Epoch [13], Step [1/160], Patch [25/35], Loss: 8.62637534737587e-05
Epoch [13], Step [1/160], Patch [26/35], Loss: 7.391739927697927e-05
Epoch [13], Step [1/160], Patch [27/35], Loss: 2.2577056370209903e-05
Epoch [13], Step [1/160], Patch [28/35], Loss: 2.3852217054809444e-05
Epoch [13], Step [1/160], Patch [29/35], Loss: 5.92524120293092e-05
Epoch [13], Step [1/160], Patch [30/35], Loss: 6.533517444040626e-05
Epoch [13], Step [1/160], Patch [31/35], Loss: 4.1420222260057926e-05
Epoch [13], Step [1/160], Patch [32/35], Loss: 2.909483555413317e-05
Epoch [13], Step [1/160], Patch [33/35], Loss: 2.1833253413205966e-05
Epoch [13], Step [1/160], Patch [34/35], Loss: 3.4824875910999253e-05
Epoch [13], Step [1/160], Patch [35/35], Loss: 3.412508522160351e-05
Epoch [13], Step [2/160], Patch [1/35], Loss: 6.356594531098381e-05
Epoch [13], Step [2/160], Patch [2/35], Loss: 5.496615631273016e-05
Epoch [13], Step [2/160], Patch [3/35], Loss: 6.493727414635941e-05
Epoch [13], Step [2/160], Patch [4/35], Loss: 3.403047230676748e-05
Epoch [13], Step [2/160], Patch [5/35], Loss: 4.353670738055371e-05
Epoch [13], Step [2/160], Patch [6/35], Loss: 6.363292777677998e-05
Epoch [13], Step [2/160], Patch [7/35], Loss: 6.291632598731667e-05
Epoch [13], Step [2/160], Patch [8/35], Loss: 5.7148230553139e-05
Epoch [13], Step [2/160], Patch [9/35], Loss: 3.868073326884769e-05
Epoch [13], Step [2/160], Patch [10/35], Loss: 4.6709807065781206e-05
Epoch [13], Step [2/160], Patch [11/35], Loss: 4.4357162551023066e-05
Epoch [13], Step [2/160], Patch [12/35], Loss: 4.607772279996425e-05
Epoch [13], Step [2/160], Patch [13/35], Loss: 7.067086698953062e-05
Epoch [13], Step [2/160], Patch [14/35], Loss: 5.7195633416995406e-05
Epoch [13], Step [2/160], Patch [15/35], Loss: 3.908450162271038e-05
Epoch [13], Step [2/160], Patch [16/35], Loss: 3.920353265129961e-05
Epoch [13], Step [2/160], Patch [17/35], Loss: 3.4948861866723746e-05
Epoch [13], Step [2/160], Patch [18/35], Loss: 3.804199513979256e-05
Epoch [13], Step [2/160], Patch [19/35], Loss: 4.225849261274561e-05
Epoch [13], Step [2/160], Patch [20/35], Loss: 4.609206735040061e-05
Epoch [13], Step [2/160], Patch [21/35], Loss: 4.0194303437601775e-05
Epoch [13], Step [2/160], Patch [22/35], Loss: 4.523911775322631e-05
Epoch [13], Step [2/160], Patch [23/35], Loss: 3.40278165822383e-05
Epoch [13], Step [2/160], Patch [24/35], Loss: 3.278194708400406e-05
Epoch [13], Step [2/160], Patch [25/35], Loss: 5.406935088103637e-05
Epoch [13], Step [2/160], Patch [26/35], Loss: 5.168223287910223e-05
Epoch [13], Step [2/160], Patch [27/35], Loss: 4.667566827265546e-05
Epoch [13], Step [2/160], Patch [28/35], Loss: 5.206591958994977e-05
Epoch [13], Step [2/160], Patch [29/35], Loss: 3.532651317073032e-05
Epoch [13], Step [2/160], Patch [30/35], Loss: 3.4195545595139265e-05
Epoch [13], Step [2/160], Patch [31/35], Loss: 3.6049779737368226e-05
Epoch [13], Step [2/160], Patch [32/35], Loss: 4.722529411083087e-05
Epoch [13], Step [2/160], Patch [33/35], Loss: 4.0443581383442506e-05
Epoch [13], Step [2/160], Patch [34/35], Loss: 4.019339758087881e-05
Epoch [13], Step [2/160], Patch [35/35], Loss: 4.206085577607155e-05
Epoch [13], Step [3/160], Patch [1/50], Loss: 0.00016790677909739316
Epoch [13], Step [3/160], Patch [2/50], Loss: 4.461778371478431e-05
Epoch [13], Step [3/160], Patch [3/50], Loss: 5.4868807637831196e-05
Epoch [13], Step [3/160], Patch [4/50], Loss: 4.3000611185561866e-05
Epoch [13], Step [3/160], Patch [5/50], Loss: 3.1298084650188684e-05
Epoch [13], Step [3/160], Patch [6/50], Loss: 3.072050094488077e-05
Epoch [13], Step [3/160], Patch [7/50], Loss: 3.0284636522992514e-05
Epoch [13], Step [3/160], Patch [8/50], Loss: 3.1009050871944055e-05
Epoch [13], Step [3/160], Patch [9/50], Loss: 3.982565976912156e-05
Epoch [13], Step [3/160], Patch [10/50], Loss: 3.3506123145343736e-05
Epoch [13], Step [3/160], Patch [11/50], Loss: 0.00012825388694182038
Epoch [13], Step [3/160], Patch [12/50], Loss: 3.8156096707098186e-05
Epoch [13], Step [3/160], Patch [13/50], Loss: 2.279187538078986e-05
Epoch [13], Step [3/160], Patch [14/50], Loss: 1.7085088984458707e-05
Epoch [13], Step [3/160], Patch [15/50], Loss: 2.170523293898441e-05
Epoch [13], Step [3/160], Patch [16/50], Loss: 2.218508416262921e-05
Epoch [13], Step [3/160], Patch [17/50], Loss: 2.2367603378370404e-05
Epoch [13], Step [3/160], Patch [18/50], Loss: 2.1906676920480095e-05
Epoch [13], Step [3/160], Patch [19/50], Loss: 2.9426912078633904e-05
Epoch [13], Step [3/160], Patch [20/50], Loss: 5.966740718577057e-05
Epoch [13], Step [3/160], Patch [21/50], Loss: 9.763854905031621e-05
Epoch [13], Step [3/160], Patch [22/50], Loss: 2.904687062255107e-05
Epoch [13], Step [3/160], Patch [23/50], Loss: 1.1391147381800693e-05
Epoch [13], Step [3/160], Patch [24/50], Loss: 1.2656603757932317e-05
Epoch [13], Step [3/160], Patch [25/50], Loss: 4.531483864411712e-05
Epoch [13], Step [3/160], Patch [26/50], Loss: 2.6245767003274523e-05
Epoch [13], Step [3/160], Patch [27/50], Loss: 1.640177652006969e-05
Epoch [13], Step [3/160], Patch [28/50], Loss: 1.7238962755072862e-05
Epoch [13], Step [3/160], Patch [29/50], Loss: 2.6288811568520032e-05
Epoch [13], Step [3/160], Patch [30/50], Loss: 4.1434883314650506e-05
Epoch [13], Step [3/160], Patch [31/50], Loss: 0.00012729459558613598
Epoch [13], Step [3/160], Patch [32/50], Loss: 3.051931707886979e-05
Epoch [13], Step [3/160], Patch [33/50], Loss: 2.134634632966481e-05
Epoch [13], Step [3/160], Patch [34/50], Loss: 2.4344117264263332e-05
Epoch [13], Step [3/160], Patch [35/50], Loss: 1.4025839845999144e-05
Epoch [13], Step [3/160], Patch [36/50], Loss: 2.4137210857588798e-05
