Epoch [31], Step [1/800], Patch [1/12], Loss: 0.0531335286796093
Epoch [31], Step [1/800], Patch [2/12], Loss: 0.07937783002853394
Epoch [31], Step [1/800], Patch [3/12], Loss: 0.03926222026348114
Epoch [31], Step [1/800], Patch [4/12], Loss: 0.02603713795542717
Epoch [31], Step [1/800], Patch [5/12], Loss: 0.039940185844898224
Epoch [31], Step [1/800], Patch [6/12], Loss: 0.12813523411750793
Epoch [31], Step [1/800], Patch [7/12], Loss: 0.060245923697948456
Epoch [31], Step [1/800], Patch [8/12], Loss: 0.03254888951778412
Epoch [31], Step [1/800], Patch [9/12], Loss: 0.05097651481628418
Epoch [31], Step [1/800], Patch [10/12], Loss: 0.03384875878691673
Epoch [31], Step [1/800], Patch [11/12], Loss: 0.02183612994849682
Epoch [31], Step [1/800], Patch [12/12], Loss: 0.03778069466352463
Epoch [31], Step [2/800], Patch [1/12], Loss: 0.024821028113365173
Epoch [31], Step [2/800], Patch [2/12], Loss: 0.04083244502544403
Epoch [31], Step [2/800], Patch [3/12], Loss: 0.03489451855421066
Epoch [31], Step [2/800], Patch [4/12], Loss: 0.01939443312585354
Epoch [31], Step [2/800], Patch [5/12], Loss: 0.06626848876476288
Epoch [31], Step [2/800], Patch [6/12], Loss: 0.09037454426288605
Epoch [31], Step [2/800], Patch [7/12], Loss: 0.0772733986377716
Epoch [31], Step [2/800], Patch [8/12], Loss: 0.04425701126456261
Epoch [31], Step [2/800], Patch [9/12], Loss: 0.04499950259923935
Epoch [31], Step [2/800], Patch [10/12], Loss: 0.056826140731573105
Epoch [31], Step [2/800], Patch [11/12], Loss: 0.0579705536365509
Epoch [31], Step [2/800], Patch [12/12], Loss: 0.05355377122759819
Epoch [31], Step [3/800], Patch [1/12], Loss: 0.017497185617685318
Epoch [31], Step [3/800], Patch [2/12], Loss: 0.016360009089112282
Epoch [31], Step [3/800], Patch [3/12], Loss: 0.013069081120193005
Epoch [31], Step [3/800], Patch [4/12], Loss: 0.016106916591525078
Epoch [31], Step [3/800], Patch [5/12], Loss: 0.032026857137680054
Epoch [31], Step [3/800], Patch [6/12], Loss: 0.017984500154852867
Epoch [31], Step [3/800], Patch [7/12], Loss: 0.04216615855693817
Epoch [31], Step [3/800], Patch [8/12], Loss: 0.036120589822530746
Epoch [31], Step [3/800], Patch [9/12], Loss: 0.042002081871032715
