Epoch [19], Step [1/160], Patch [1/48], Loss: 2.1725656552007422e-05
Epoch [19], Step [1/160], Patch [2/48], Loss: 2.8998452762607485e-05
Epoch [19], Step [1/160], Patch [3/48], Loss: 2.6744999559014104e-05
Epoch [19], Step [1/160], Patch [4/48], Loss: 3.693986218422651e-05
Epoch [19], Step [1/160], Patch [5/48], Loss: 3.080219903495163e-05
Epoch [19], Step [1/160], Patch [6/48], Loss: 2.704736834857613e-05
Epoch [19], Step [1/160], Patch [7/48], Loss: 2.4580160243203864e-05
Epoch [19], Step [1/160], Patch [8/48], Loss: 3.457887578406371e-05
Epoch [19], Step [1/160], Patch [9/48], Loss: 2.6622332370607182e-05
Epoch [19], Step [1/160], Patch [10/48], Loss: 3.0304790925583802e-05
Epoch [19], Step [1/160], Patch [11/48], Loss: 1.898535992950201e-05
Epoch [19], Step [1/160], Patch [12/48], Loss: 3.264714905526489e-05
Epoch [19], Step [1/160], Patch [13/48], Loss: 3.358059620950371e-05
Epoch [19], Step [1/160], Patch [14/48], Loss: 2.182356547564268e-05
Epoch [19], Step [1/160], Patch [15/48], Loss: 2.324801971553825e-05
Epoch [19], Step [1/160], Patch [16/48], Loss: 3.077505971305072e-05
Epoch [19], Step [1/160], Patch [17/48], Loss: 2.1423349608085118e-05
Epoch [19], Step [1/160], Patch [18/48], Loss: 2.7813866836368106e-05
Epoch [19], Step [1/160], Patch [19/48], Loss: 2.2638185328105465e-05
Epoch [19], Step [1/160], Patch [20/48], Loss: 2.303148721694015e-05
Epoch [19], Step [1/160], Patch [21/48], Loss: 2.562728877819609e-05
Epoch [19], Step [1/160], Patch [22/48], Loss: 2.382218008278869e-05
Epoch [19], Step [1/160], Patch [23/48], Loss: 3.240309524699114e-05
Epoch [19], Step [1/160], Patch [24/48], Loss: 6.18697886238806e-05
Epoch [19], Step [1/160], Patch [25/48], Loss: 1.9744104065466672e-05
Epoch [19], Step [1/160], Patch [26/48], Loss: 2.2419770175474696e-05
Epoch [19], Step [1/160], Patch [27/48], Loss: 4.669520058087073e-05
Epoch [19], Step [1/160], Patch [28/48], Loss: 3.5290195228299126e-05
Epoch [19], Step [1/160], Patch [29/48], Loss: 4.448538675205782e-05
Epoch [19], Step [1/160], Patch [30/48], Loss: 3.0674586014356464e-05
Epoch [19], Step [1/160], Patch [31/48], Loss: 2.1880519852857105e-05
Epoch [19], Step [1/160], Patch [32/48], Loss: 2.3609081836184487e-05
Epoch [19], Step [1/160], Patch [33/48], Loss: 1.9048296962864697e-05
Epoch [19], Step [1/160], Patch [34/48], Loss: 1.636974047869444e-05
Epoch [19], Step [1/160], Patch [35/48], Loss: 2.1499434296856634e-05
Epoch [19], Step [1/160], Patch [36/48], Loss: 2.125741957570426e-05
Epoch [19], Step [1/160], Patch [37/48], Loss: 1.9663908460643142e-05
