Epoch [57], Step [1/120], Patch [1/6], SIDD Loss: 0.0007022483041509986, DIV2K Loss: 0.0035355479922145605
Epoch [57], Step [1/120], Patch [2/6], SIDD Loss: 0.00046197380288504064, DIV2K Loss: 0.0034627490676939487
Epoch [57], Step [1/120], Patch [3/6], SIDD Loss: 0.0007090640719980001, DIV2K Loss: 0.012807575985789299
Epoch [57], Step [1/120], Patch [4/6], SIDD Loss: 0.0006254835752770305, DIV2K Loss: 0.006779201328754425
Epoch [57], Step [1/120], Patch [5/6], SIDD Loss: 0.0003788981994148344, DIV2K Loss: 0.011229224503040314
Epoch [57], Step [1/120], Patch [6/6], SIDD Loss: 0.0005354327149689198, DIV2K Loss: 0.003018610645085573
Epoch [57], Step [2/120], Patch [1/6], SIDD Loss: 0.00042361533269286156, DIV2K Loss: 0.006413508206605911
Epoch [57], Step [2/120], Patch [2/6], SIDD Loss: 0.0017099776305258274, DIV2K Loss: 0.00440795486792922
Epoch [57], Step [2/120], Patch [3/6], SIDD Loss: 0.0009341982076875865, DIV2K Loss: 0.008205749094486237
Epoch [57], Step [2/120], Patch [4/6], SIDD Loss: 0.0004260270798113197, DIV2K Loss: 0.0071922410279512405
Epoch [57], Step [2/120], Patch [5/6], SIDD Loss: 0.000831751967780292, DIV2K Loss: 0.003433906938880682
Epoch [57], Step [2/120], Patch [6/6], SIDD Loss: 0.000311146053718403, DIV2K Loss: 0.004978360142558813
Epoch [57], Step [3/120], Patch [1/6], SIDD Loss: 4.558778528007679e-05, DIV2K Loss: 0.01587517373263836
Epoch [57], Step [3/120], Patch [2/6], SIDD Loss: 6.530428072437644e-05, DIV2K Loss: 0.015390530228614807
Epoch [57], Step [3/120], Patch [3/6], SIDD Loss: 6.219830538611859e-05, DIV2K Loss: 0.007619995623826981
Epoch [57], Step [3/120], Patch [4/6], SIDD Loss: 4.2787447455339134e-05, DIV2K Loss: 0.0127760274335742
Epoch [57], Step [3/120], Patch [5/6], SIDD Loss: 6.718948134221137e-05, DIV2K Loss: 0.016607167199254036
Epoch [57], Step [3/120], Patch [6/6], SIDD Loss: 4.031437492812984e-05, DIV2K Loss: 0.01749703474342823
Epoch [57], Step [4/120], Patch [1/9], SIDD Loss: 7.963899406604469e-05, DIV2K Loss: 0.0009823658037930727
Epoch [57], Step [4/120], Patch [2/9], SIDD Loss: 9.499172301730141e-05, DIV2K Loss: 0.0005957606481388211
Epoch [57], Step [4/120], Patch [3/9], SIDD Loss: 0.00012069584772689268, DIV2K Loss: 0.00649395864456892
Epoch [57], Step [4/120], Patch [4/9], SIDD Loss: 6.655715696979314e-05, DIV2K Loss: 0.0029458552598953247
Epoch [57], Step [4/120], Patch [5/9], SIDD Loss: 6.463941826950759e-05, DIV2K Loss: 0.0038005176465958357
Epoch [57], Step [4/120], Patch [6/9], SIDD Loss: 6.599324115086347e-05, DIV2K Loss: 0.0036217658780515194
Epoch [57], Step [4/120], Patch [7/9], SIDD Loss: 6.095372009440325e-05, DIV2K Loss: 0.005375305190682411
Epoch [57], Step [4/120], Patch [8/9], SIDD Loss: 7.139953959267586e-05, DIV2K Loss: 0.00436786375939846
Epoch [57], Step [4/120], Patch [9/9], SIDD Loss: 7.115358312148601e-05, DIV2K Loss: 0.006280017085373402
Epoch [57], Step [5/120], Patch [1/6], SIDD Loss: 7.776380516588688e-05, DIV2K Loss: 0.0020372604485601187
Epoch [57], Step [5/120], Patch [2/6], SIDD Loss: 4.479678318602964e-05, DIV2K Loss: 0.0030530854128301144
Epoch [57], Step [5/120], Patch [3/6], SIDD Loss: 4.831712431041524e-05, DIV2K Loss: 0.004006235860288143
Epoch [57], Step [5/120], Patch [4/6], SIDD Loss: 6.86631683493033e-05, DIV2K Loss: 0.00892278179526329
Epoch [57], Step [5/120], Patch [5/6], SIDD Loss: 6.797435344196856e-05, DIV2K Loss: 0.007921265438199043
Epoch [57], Step [5/120], Patch [6/6], SIDD Loss: 4.677708420786075e-05, DIV2K Loss: 0.007380371447652578
Epoch [57], Step [6/120], Patch [1/3], SIDD Loss: 8.566511678509414e-05, DIV2K Loss: 0.00774384755641222
Epoch [57], Step [6/120], Patch [2/3], SIDD Loss: 9.205183596350253e-05, DIV2K Loss: 0.010394588112831116
Epoch [57], Step [6/120], Patch [3/3], SIDD Loss: 0.00013688758190255612, DIV2K Loss: 0.011513104662299156
Epoch [57], Step [7/120], Patch [1/6], SIDD Loss: 0.0008274157298728824, DIV2K Loss: 0.0019726548343896866
Epoch [57], Step [7/120], Patch [2/6], SIDD Loss: 0.00020624468743335456, DIV2K Loss: 0.0018055681139230728
Epoch [57], Step [7/120], Patch [3/6], SIDD Loss: 0.00023858854547142982, DIV2K Loss: 0.0017389170825481415
Epoch [57], Step [7/120], Patch [4/6], SIDD Loss: 0.0007225048611871898, DIV2K Loss: 0.0017085022991523147
Epoch [57], Step [7/120], Patch [5/6], SIDD Loss: 0.0001406369701726362, DIV2K Loss: 0.0012819459661841393
Epoch [57], Step [7/120], Patch [6/6], SIDD Loss: 8.87860223883763e-05, DIV2K Loss: 0.0028270501643419266
Epoch [57], Step [8/120], Patch [1/3], SIDD Loss: 0.00020038147340528667, DIV2K Loss: 0.013205031864345074
Epoch [57], Step [8/120], Patch [2/3], SIDD Loss: 0.00012354302452877164, DIV2K Loss: 0.014331994578242302
Epoch [57], Step [8/120], Patch [3/3], SIDD Loss: 5.616622365778312e-05, DIV2K Loss: 0.018976159393787384
Epoch [57], Step [9/120], Patch [1/6], SIDD Loss: 5.281770427245647e-05, DIV2K Loss: 0.023209955543279648
Epoch [57], Step [9/120], Patch [2/6], SIDD Loss: 7.771815580781549e-05, DIV2K Loss: 0.020665977150201797
Epoch [57], Step [9/120], Patch [3/6], SIDD Loss: 8.750368579057977e-05, DIV2K Loss: 0.024724727496504784
Epoch [57], Step [9/120], Patch [4/6], SIDD Loss: 0.000254376616794616, DIV2K Loss: 0.013185389339923859
Epoch [57], Step [9/120], Patch [5/6], SIDD Loss: 8.324626833200455e-05, DIV2K Loss: 0.01636979915201664
Epoch [57], Step [9/120], Patch [6/6], SIDD Loss: 0.00018012702639680356, DIV2K Loss: 0.015893645584583282
Epoch [57], Step [10/120], Patch [1/6], SIDD Loss: 8.369134593522176e-05, DIV2K Loss: 0.002648110268637538
Epoch [57], Step [10/120], Patch [2/6], SIDD Loss: 2.3780454284860753e-05, DIV2K Loss: 0.003528234548866749
Epoch [57], Step [10/120], Patch [3/6], SIDD Loss: 5.033917841501534e-05, DIV2K Loss: 0.003405429422855377
Epoch [57], Step [10/120], Patch [4/6], SIDD Loss: 0.0001163602209999226, DIV2K Loss: 0.006086838431656361
Epoch [57], Step [10/120], Patch [5/6], SIDD Loss: 4.033046934637241e-05, DIV2K Loss: 0.003062731120735407
Epoch [57], Step [10/120], Patch [6/6], SIDD Loss: 3.740141983143985e-05, DIV2K Loss: 0.005425370763987303
Epoch [57], Step [11/120], Patch [1/6], SIDD Loss: 0.00011341972276568413, DIV2K Loss: 0.005381840281188488
Epoch [57], Step [11/120], Patch [2/6], SIDD Loss: 7.7823169704061e-05, DIV2K Loss: 0.005181790329515934
