Epoch [51], Step [1/120], Patch [1/9], SIDD Loss: 0.000197707733605057, DIV2K Loss: 0.004016220569610596
Epoch [51], Step [1/120], Patch [2/9], SIDD Loss: 0.00019756382971536368, DIV2K Loss: 0.004065798129886389
Epoch [51], Step [1/120], Patch [3/9], SIDD Loss: 0.0003881108423229307, DIV2K Loss: 0.005442360416054726
Epoch [51], Step [1/120], Patch [4/9], SIDD Loss: 0.00016740564024075866, DIV2K Loss: 0.005721611436456442
Epoch [51], Step [1/120], Patch [5/9], SIDD Loss: 0.00022233938216231763, DIV2K Loss: 0.007561904843896627
Epoch [51], Step [1/120], Patch [6/9], SIDD Loss: 0.00016146192501764745, DIV2K Loss: 0.004729658365249634
Epoch [51], Step [1/120], Patch [7/9], SIDD Loss: 0.00017291928816121072, DIV2K Loss: 0.003227404784411192
Epoch [51], Step [1/120], Patch [8/9], SIDD Loss: 0.00020608124032150954, DIV2K Loss: 0.00869892816990614
Epoch [51], Step [1/120], Patch [9/9], SIDD Loss: 0.00012733170296996832, DIV2K Loss: 0.004311523400247097
Epoch [51], Step [2/120], Patch [1/6], SIDD Loss: 0.0002710452536121011, DIV2K Loss: 0.005669464357197285
Epoch [51], Step [2/120], Patch [2/6], SIDD Loss: 9.423319716006517e-05, DIV2K Loss: 0.005222320556640625
Epoch [51], Step [2/120], Patch [3/6], SIDD Loss: 9.840370330493897e-05, DIV2K Loss: 0.005921609234064817
Epoch [51], Step [2/120], Patch [4/6], SIDD Loss: 0.0001929903810378164, DIV2K Loss: 0.005880281329154968
Epoch [51], Step [2/120], Patch [5/6], SIDD Loss: 7.521650695707649e-05, DIV2K Loss: 0.006567203905433416
Epoch [51], Step [2/120], Patch [6/6], SIDD Loss: 8.061528205871582e-05, DIV2K Loss: 0.007386775221675634
Epoch [51], Step [3/120], Patch [1/3], SIDD Loss: 0.00013885763473808765, DIV2K Loss: 0.006142513360828161
Epoch [51], Step [3/120], Patch [2/3], SIDD Loss: 8.836204506224021e-05, DIV2K Loss: 0.0072789560072124004
Epoch [51], Step [3/120], Patch [3/3], SIDD Loss: 7.158164225984365e-05, DIV2K Loss: 0.009145066142082214
Epoch [51], Step [4/120], Patch [1/6], SIDD Loss: 0.001153780845925212, DIV2K Loss: 0.0038476232439279556
Epoch [51], Step [4/120], Patch [2/6], SIDD Loss: 0.0006717207725159824, DIV2K Loss: 0.006237996742129326
Epoch [51], Step [4/120], Patch [3/6], SIDD Loss: 0.0005767846014350653, DIV2K Loss: 0.008102642372250557
Epoch [51], Step [4/120], Patch [4/6], SIDD Loss: 0.0005121324793435633, DIV2K Loss: 0.012884289026260376
Epoch [51], Step [4/120], Patch [5/6], SIDD Loss: 0.0004022426437586546, DIV2K Loss: 0.013367794454097748
Epoch [51], Step [4/120], Patch [6/6], SIDD Loss: 0.0007894390146248043, DIV2K Loss: 0.013542751781642437
Epoch [51], Step [5/120], Patch [1/6], SIDD Loss: 0.00017132892389781773, DIV2K Loss: 0.0011177356354892254
Epoch [51], Step [5/120], Patch [2/6], SIDD Loss: 0.00010449086403241381, DIV2K Loss: 0.0016936790198087692
Epoch [51], Step [5/120], Patch [3/6], SIDD Loss: 6.974951247684658e-05, DIV2K Loss: 0.0036776764318346977
Epoch [51], Step [5/120], Patch [4/6], SIDD Loss: 8.564817835576832e-05, DIV2K Loss: 0.0023860400542616844
Epoch [51], Step [5/120], Patch [5/6], SIDD Loss: 0.000118148913315963, DIV2K Loss: 0.0035990560427308083
Epoch [51], Step [5/120], Patch [6/6], SIDD Loss: 7.430100231431425e-05, DIV2K Loss: 0.002717995550483465
Epoch [51], Step [6/120], Patch [1/9], SIDD Loss: 0.00012544362107291818, DIV2K Loss: 0.01786750927567482
Epoch [51], Step [6/120], Patch [2/9], SIDD Loss: 0.00019579839135985821, DIV2K Loss: 0.03204018995165825
Epoch [51], Step [6/120], Patch [3/9], SIDD Loss: 5.6944318203022704e-05, DIV2K Loss: 0.024337267503142357
Epoch [51], Step [6/120], Patch [4/9], SIDD Loss: 0.00011311666457913816, DIV2K Loss: 0.018356554210186005
Epoch [51], Step [6/120], Patch [5/9], SIDD Loss: 9.907749335980043e-05, DIV2K Loss: 0.01958990842103958
Epoch [51], Step [6/120], Patch [6/9], SIDD Loss: 0.00016609350859653205, DIV2K Loss: 0.029506316408514977
Epoch [51], Step [6/120], Patch [7/9], SIDD Loss: 9.607139509171247e-05, DIV2K Loss: 0.022664770483970642
Epoch [51], Step [6/120], Patch [8/9], SIDD Loss: 5.722517380490899e-05, DIV2K Loss: 0.02270607277750969
Epoch [51], Step [6/120], Patch [9/9], SIDD Loss: 5.402225360739976e-05, DIV2K Loss: 0.023711945861577988
